city,date,conditionId,bucketLoC,bucketHiC,kind,snapshotTs,obsMaxC,signedDist,bucketRel,side,entryPrice,noPrice,yesPrice,exitPrice,exitTs,exitReason,holdMin,shares,pnl,fresh,priorTicks
Singapore,2026-03-15,0x8f8e16e91eaec98cb73c25be8cc11b3496002fb6f8b6cb4f980425843a04f80d,30,30,exact,1773545557,31.4,-1.4,above_obs,NO,0.8662,0.8662,0.19,0.0664,1773553291,timeout,129,115.44,-92.33,186,6
Sao Paulo,2026-02-20,0x9b9ba28c2ff828692a0b7f8e212555094310e1a2517105f2a610eeef348b73de,29,29,exact,1771600100,29.5,-0.5,above_obs,NO,0.945,0.945,0.02,0.988,1771601668,profit-take,26,105.82,4.55,162,22
Sao Paulo,2026-02-15,0x9d3e4a26832e76e855eebaa6f56be957d2c29935a6dba14a290d67adc54200ea,30,30,exact,1771168441,30.6,-0.6,above_obs,NO,0.9,0.9,0.1,0.999,1771173379,profit-take,82,111.11,11,296,10
Singapore,2026-03-13,0xa3f94b1cccba57d771b59c632b8c3fca4165d75b42593fde1410349959e47968,31,31,exact,1773375285,31.9,-0.9,above_obs,NO,0.5026,0.5026,0.4962,0.8304,1773383457,timeout,136,198.97,65.22,190,6
Paris,2026-02-26,0xb05bba83e8664140ad0b04274609d230e480db565c42bdae2a227c3e3c491636,18,18,exact,1772106444,19,-1,above_obs,NO,0.74,0.74,0.3,0.74,1772113790,timeout,122,135.14,0,62,8
Tokyo,2026-03-16,0xe486b590159cdb2f09db61f9fe88059ee3dadc51dd390edc598a9a8814a29943,14,14,exact,1773638885,15.2,-1.2,above_obs,NO,0.967,0.967,0.005,0.981,1773640069,profit-take,20,103.41,1.45,18,119
Chicago,2026-04-17,0xf4fcf2c40ad90df1db4772a26dea84aac14a6871a7488d2d34cee2526a197336,,21.667,or_below,1776383999,20.6,0,contains,YES,0.0384,0.96,0.0384,0.006,1776393594,timeout,160,2603.62,-84.38,167,239
Lucknow,2026-03-16,0xc7f5dd53db0b14611510d943af74ddaa40530ccfe5cf9d9576ea12ee23ec03de,,31,or_below,1773641749,33,-2,above_obs,NO,0.85,0.85,0.15,0.763,1773649053,timeout,122,117.65,-10.24,106,17
Paris,2026-03-06,0xc949eac2de9a933a7ee9836d7f9dd0e4bd20769f15bd3a9ccce5c056e784b6c0,16,16,exact,1772800353,17.3,-1.3,above_obs,NO,0.969,0.969,0.0709,0.99,1772807271,profit-take,115,103.2,2.17,48,52
Buenos Aires,2026-02-13,0xe8c0411a7d9a162ca2926f4caa2c66c96d64df7c4db7ab90e1e184f5ca6b6ce9,,27,or_below,1770989061,26.8,0,contains,YES,0.1,0.8983,0.1,0.0202,1770996421,timeout,123,1000,-79.77,144,3
Wellington,2026-03-11,0xdc5f50f0791b27c05ab8949813eb22dcdf83cfc45b6be73498c4f0668946e7c1,17,17,exact,1773189027,17.7,-0.7,above_obs,NO,0.961,0.961,0.03,0.981,1773190555,profit-take,25,104.06,2.08,214,89
Chicago,2026-02-01,0xe0aac0f5daf4613ecf234654b0d4c0faff3d8d72ace003614765ef66e73fe70e,,-5,or_below,1769912099,-3.7,-1.3,above_obs,NO,0.969,0.969,0.0747,0.9894,1769915684,profit-take,60,103.2,2.11,107,18
Seoul,2026-01-12,0xe8763fc09863262d7b5e921c9565fa8e320e7097efcd608bf8b1c24f3b722dc8,,2,or_below,1768148726,-5,0,contains,YES,0.12,0.86,0.12,0.02,1768156850,timeout,135,833.33,-83.33,112,8
Seattle,2026-01-30,0xf6e20b0ad4de8127e1646278dede73cf330f9d8b3d0e975141601823514ee4a5,,9.444,or_below,1769748299,10.6,-1.16,above_obs,NO,0.95,0.95,0.05,0.93,1769756742,timeout,141,105.26,-2.11,295,24
Buenos Aires,2026-02-11,0xf9bcc8ac3e65d844aa49ab6bf2bdd79f266fb647f97a441eb831acddde084c19,,32,or_below,1770821717,33.5,-1.5,above_obs,NO,0.12,0.12,0.77,0.204,1770828931,timeout,120,833.33,69.97,230,9
